time_h,time_days,drywell_cumulative_injection_m3,floodmar_cumulative_injection_m3
578.0,24.083333333333332,5855.799999999999,15554.66843173566
579.0,24.125,5855.799999999999,15786.337464680879
580.0,24.166666666666668,5855.799999999999,16011.98714737031
581.0,24.208333333333332,5855.799999999999,16078.800000000001
582.0,24.25,5855.799999999999,16078.800000000001
583.0,24.291666666666668,5855.799999999999,16078.800000000001
584.0,24.333333333333332,5855.799999999999,16078.800000000001
585.0,24.375,5855.799999999999,16078.800000000001
586.0,24.416666666666668,5855.799999999999,16078.800000000001
587.0,24.458333333333332,5855.799999999999,16078.800000000001
588.0,24.5,5855.799999999999,16078.800000000001
589.0,24.541666666666668,5855.799999999999,16078.800000000001
590.0,24.583333333333332,5855.799999999999,16078.800000000001
591.0,24.625,5855.799999999999,16078.800000000001
592.0,24.666666666666668,5855.799999999999,16078.800000000001
593.0,24.708333333333332,5855.799999999999,16078.800000000001
594.0,24.75,5855.799999999999,16078.800000000001
595.0,24.791666666666668,5855.799999999999,16078.800000000001
596.0,24.833333333333332,5855.799999999999,16078.800000000001
597.0,24.875,5855.799999999999,16078.800000000001
598.0,24.916666666666668,5855.799999999999,16078.800000000001
599.0,24.958333333333332,5855.799999999999,16078.800000000001
600.0,25.0,5855.799999999999,16078.800000000001
601.0,25.041666666666668,5855.799999999999,16078.800000000001
602.0,25.083333333333332,5855.799999999999,16078.800000000001
603.0,25.125,5855.799999999999,16078.800000000001
604.0,25.166666666666668,5855.799999999999,16078.800000000001
605.0,25.208333333333332,5855.799999999999,16078.800000000001
606.0,25.25,5855.799999999999,16078.800000000001
607.0,25.291666666666668,5855.799999999999,16078.800000000001
608.0,25.333333333333332,5855.799999999999,16078.800000000001
609.0,25.375,5855.799999999999,16078.800000000001
610.0,25.416666666666668,5855.799999999999,16078.800000000001
611.0,25.458333333333332,5855.799999999999,16078.800000000001
612.0,25.5,5855.799999999999,16078.800000000001
613.0,25.541666666666668,5855.799999999999,16078.800000000001
614.0,25.583333333333332,5855.799999999999,16078.800000000001
615.0,25.625,5855.799999999999,16078.800000000001
616.0,25.666666666666668,5855.799999999999,16078.800000000001
617.0,25.708333333333332,5855.799999999999,16078.800000000001
618.0,25.75,5855.799999999999,16078.800000000001
619.0,25.791666666666668,5855.799999999999,16078.800000000001
620.0,25.833333333333332,5855.799999999999,16078.800000000001
621.0,25.875,5855.799999999999,16078.800000000001
622.0,25.916666666666668,5855.799999999999,16078.800000000001
623.0,25.958333333333332,5855.799999999999,16078.800000000001
624.0,26.0,5855.799999999999,16078.800000000001
625.0,26.041666666666668,5855.799999999999,16078.800000000001
626.0,26.083333333333332,5855.799999999999,16078.800000000001
627.0,26.125,5855.799999999999,16078.800000000001
628.0,26.166666666666668,5855.799999999999,16078.800000000001
629.0,26.208333333333332,5855.799999999999,16078.800000000001
630.0,26.25,5855.799999999999,16078.800000000001
631.0,26.291666666666668,5855.799999999999,16078.800000000001
632.0,26.333333333333332,5855.799999999999,16078.800000000001
633.0,26.375,5855.799999999999,16078.800000000001
634.0,26.416666666666668,5855.799999999999,16078.800000000001
635.0,26.458333333333332,5855.799999999999,16078.800000000001
636.0,26.5,5855.799999999999,16078.800000000001
637.0,26.541666666666668,5855.799999999999,16078.800000000001
638.0,26.583333333333332,5855.799999999999,16078.800000000001
639.0,26.625,5855.799999999999,16078.800000000001
640.0,26.666666666666668,5855.799999999999,16078.800000000001
641.0,26.708333333333332,5855.799999999999,16078.800000000001
642.0,26.75,5855.799999999999,16078.800000000001
643.0,26.791666666666668,5855.799999999999,16078.800000000001
644.0,26.833333333333332,5855.799999999999,16078.800000000001
645.0,26.875,5855.799999999999,16078.800000000001
646.0,26.916666666666668,5855.799999999999,16078.800000000001
647.0,26.958333333333332,5855.799999999999,16078.800000000001
648.0,27.0,5855.799999999999,16078.800000000001
649.0,27.041666666666668,5855.799999999999,16078.800000000001
650.0,27.083333333333332,5855.799999999999,16078.800000000001
651.0,27.125,5855.799999999999,16078.800000000001
652.0,27.166666666666668,5855.799999999999,16078.800000000001
653.0,27.208333333333332,5855.799999999999,16078.800000000001
654.0,27.25,5855.799999999999,16078.800000000001
655.0,27.291666666666668,5855.799999999999,16078.800000000001
656.0,27.333333333333332,5855.799999999999,16078.800000000001
657.0,27.375,5855.799999999999,16078.800000000001
658.0,27.416666666666668,5855.799999999999,16078.800000000001
659.0,27.458333333333332,5855.799999999999,16078.800000000001
660.0,27.5,5855.799999999999,16078.800000000001
661.0,27.541666666666668,5855.799999999999,16078.800000000001
662.0,27.583333333333332,5855.799999999999,16078.800000000001
663.0,27.625,5855.799999999999,16078.800000000001
664.0,27.666666666666668,5855.799999999999,16078.800000000001
665.0,27.708333333333332,5855.799999999999,16078.800000000001
666.0,27.75,5855.799999999999,16078.800000000001
667.0,27.791666666666668,5855.799999999999,16078.800000000001
668.0,27.833333333333332,5855.799999999999,16078.800000000001
669.0,27.875,5855.799999999999,16078.800000000001
670.0,27.916666666666668,5855.799999999999,16078.800000000001
671.0,27.958333333333332,5855.799999999999,16078.800000000001
672.0,28.0,5855.799999999999,16078.800000000001
673.0,28.041666666666668,5855.799999999999,16078.800000000001
674.0,28.083333333333332,5855.799999999999,16078.800000000001
675.0,28.125,5855.799999999999,16078.800000000001
676.0,28.166666666666668,5855.799999999999,16078.800000000001
677.0,28.208333333333332,5855.799999999999,16078.800000000001
678.0,28.25,5855.799999999999,16078.800000000001
679.0,28.291666666666668,5855.799999999999,16078.800000000001
680.0,28.333333333333332,5855.799999999999,16078.800000000001
681.0,28.375,5855.799999999999,16078.800000000001
682.0,28.416666666666668,5855.799999999999,16078.800000000001
683.0,28.458333333333332,5855.799999999999,16078.800000000001
684.0,28.5,5855.799999999999,16078.800000000001
685.0,28.541666666666668,5855.799999999999,16078.800000000001
686.0,28.583333333333332,5855.799999999999,16078.800000000001
687.0,28.625,5855.799999999999,16078.800000000001
688.0,28.666666666666668,5855.799999999999,16078.800000000001
689.0,28.708333333333332,5855.799999999999,16078.800000000001
690.0,28.75,5855.799999999999,16078.800000000001
691.0,28.791666666666668,5855.799999999999,16078.800000000001
692.0,28.833333333333332,5855.799999999999,16078.800000000001
693.0,28.875,5855.799999999999,16078.800000000001
694.0,28.916666666666668,5855.799999999999,16078.800000000001
695.0,28.958333333333332,5855.799999999999,16078.800000000001
696.0,29.0,5855.799999999999,16078.800000000001
697.0,29.041666666666668,5855.799999999999,16078.800000000001
698.0,29.083333333333332,5855.799999999999,16078.800000000001
699.0,29.125,5855.799999999999,16078.800000000001
700.0,29.166666666666668,5855.799999999999,16078.800000000001
701.0,29.208333333333332,5855.799999999999,16078.800000000001
702.0,29.25,5855.799999999999,16078.800000000001
703.0,29.291666666666668,5855.799999999999,16078.800000000001
704.0,29.333333333333332,5855.799999999999,16078.800000000001
705.0,29.375,5855.799999999999,16078.800000000001
706.0,29.416666666666668,5855.799999999999,16078.800000000001
707.0,29.458333333333332,5855.799999999999,16078.800000000001
708.0,29.5,5855.799999999999,16078.800000000001
709.0,29.541666666666668,5855.799999999999,16078.800000000001
710.0,29.583333333333332,5855.799999999999,16078.800000000001
711.0,29.625,5855.799999999999,16078.800000000001
712.0,29.666666666666668,5855.799999999999,16078.800000000001
713.0,29.708333333333332,5855.799999999999,16078.800000000001
714.0,29.75,5855.799999999999,16078.800000000001
715.0,29.791666666666668,5855.799999999999,16078.800000000001
716.0,29.833333333333332,5855.799999999999,16078.800000000001
717.0,29.875,5855.799999999999,16078.800000000001
718.0,29.916666666666668,5855.799999999999,16078.800000000001
719.0,29.958333333333332,5855.799999999999,16078.800000000001
720.0,30.0,5855.799999999999,16078.800000000001
